tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1983$201,Guaruja,Hard,64,A,19830124,47,100555,1,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,101062,2,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,3$6 7$5 6$1,3,F,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,1,100656,1,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100332,"","",Balazs Taroczy,R,183,HUN,28.6543463381,26,0,6$2 6$2 6$2,5,QF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,2,100529,"","",Kevin Curren,R,185,USA,24.8405201916,17,0,100360,"","",Brian Teacher,R,190,USA,28.0301163587,18,0,6$2 6$3 6$7 7$6,5,QF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,3,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,100280,"","",Wojtek Fibak,R,183,POL,30.417522245,22,0,7$5 6$3 7$6,5,QF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,4,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100356,"","",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,6$1 6$4 6$1,5,QF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,5,100656,1,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100529,"","",Kevin Curren,R,185,USA,24.8405201916,17,0,7$5 6$4 3$6 6$1,5,SF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,6,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,6$3 7$6 6$4,5,SF,,,,,,,,,,,,,,,,,,,,1983
1983$805,Detroit WCT,Carpet,8,A,19830124,7,100656,1,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,7$5 6$2 2$6 6$4,5,F,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,1,100240,"","",Joao Soares,R,185,BRA,31.6933607118,96,0,100653,1,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,7$6 3$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,2,100436,"","",Nick Saviano,L,180,USA,26.5790554415,98,0,100842,"","",Randolf Scheller,R,,GER,20.4736481862,473,0,6$4 2$6 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,3,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,100523,"","",Erick Iskersky,R,180,USA,24.93908282,112,0,6$4 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,4,100115,7,"",Jaime Fillol,R,180,CHI,36.5859000684,77,0,100345,"","",Pat Dupre,R,190,USA,28.2984257358,82,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,5,100631,4,"",Tim Wilkison,L,180,USA,23.112936345,55,0,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,7$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,6,100681,"","",Morris Skip Strode,R,193,USA,22.5790554415,127,0,108245,"","",Sergio Speciale,R,,VEN,,,,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,7,100649,"",Q,David Dowlen,R,178,USA,22.9158110883,,,100715,"","",Jim Gurfein,L,175,USA,21.9958932238,118,0,6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,8,100395,5,"",Victor Pecci,R,193,PAR,27.2197125257,68,0,100604,"","",Egan Adams,R,178,USA,23.5537303217,109,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,9,100599,6,"",Bernard Boileau,R,185,BEL,23.6112251882,71,0,100119,"","",Ilie Nastase,R,183,ROU,36.4599589322,118,0,6$1 1$6 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,10,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100547,"","",Rocky Royer,R,,USA,24.5201916496,154,0,6$4 6$7 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,11,100126,"","",Stan Smith,R,193,USA,36.0547570157,152,0,100553,"","",Nduka Odizor,R,183,NGR,24.4024640657,80,0,7$6 3$6 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,12,100515,3,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,100797,"","",Ben Testerman,L,185,USA,20.9171800137,135,0,6$3 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,13,100905,8,"",Sammy Giammalva Jr,R,178,USA,19.780971937,79,0,100993,"",Q,Loic Courteau,R,175,FRA,18.9924709103,166,0,6$1 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,14,100252,"","",Tim Gullikson,R,180,USA,31.3210130048,150,0,100530,"","",Andreas Maurer,R,175,GER,24.8240930869,143,0,4$6 7$6 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,15,100518,"","",Ricardo Acuna,R,175,CHI,24.9719370294,101,0,100496,"",Q,Charles Buzz Strode,R,183,USA,25.3278576318,191,0,6$3 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,16,100309,2,"",Raul Ramirez,R,183,MEX,29.5386721424,25,0,100752,"","",Ramesh Krishnan,R,170,IND,21.5797399042,100,0,6$1 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,17,100436,"","",Nick Saviano,L,180,USA,26.5790554415,98,0,100240,"","",Joao Soares,R,185,BRA,31.6933607118,96,0,7$6 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,18,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,100115,7,"",Jaime Fillol,R,180,CHI,36.5859000684,77,0,2$6 7$6 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,19,100681,"","",Morris Skip Strode,R,193,USA,22.5790554415,127,0,100631,4,"",Tim Wilkison,L,180,USA,23.112936345,55,0,7$5 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,20,100649,"",Q,David Dowlen,R,178,USA,22.9158110883,,,100395,5,"",Victor Pecci,R,193,PAR,27.2197125257,68,0,6$3 6$7 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,21,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100599,6,"",Bernard Boileau,R,185,BEL,23.6112251882,71,0,3$6 6$4 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,22,100126,"","",Stan Smith,R,193,USA,36.0547570157,152,0,100515,3,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,6$0 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,23,100252,"","",Tim Gullikson,R,180,USA,31.3210130048,150,0,100905,8,"",Sammy Giammalva Jr,R,178,USA,19.780971937,79,0,6$2 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,24,100309,2,"",Raul Ramirez,R,183,MEX,29.5386721424,25,0,100518,"","",Ricardo Acuna,R,175,CHI,24.9719370294,101,0,6$1 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,25,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,100436,"","",Nick Saviano,L,180,USA,26.5790554415,98,0,6$4 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,26,100681,"","",Morris Skip Strode,R,193,USA,22.5790554415,127,0,100649,"",Q,David Dowlen,R,178,USA,22.9158110883,,,6$4 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,27,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100126,"","",Stan Smith,R,193,USA,36.0547570157,152,0,1$6 6$2 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,28,100309,2,"",Raul Ramirez,R,183,MEX,29.5386721424,25,0,100252,"","",Tim Gullikson,R,180,USA,31.3210130048,150,0,6$3 6$3,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,29,100681,"","",Morris Skip Strode,R,193,USA,22.5790554415,127,0,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,6$3 7$6,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,30,100309,2,"",Raul Ramirez,R,183,MEX,29.5386721424,25,0,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,6$1 6$3,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$344,Caracas,Hard,32,A,19830131,31,100309,2,"",Raul Ramirez,R,183,MEX,29.5386721424,25,0,100681,"","",Morris Skip Strode,R,193,USA,22.5790554415,127,0,6$4 6$2,3,F,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,1,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,100354,"",Q,Bernard Mitton,R,188,RSA,28.1505817933,162,0,6$3 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,2,100780,"","",Mike De Palmer,L,185,USA,21.2128678987,51,0,100356,"","",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,7$6 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,3,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,101381,"","",Aaron Krickstein,R,183,USA,15.4223134839,,,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,4,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,100757,"","",Anders Jarryd,R,180,SWE,21.4757015743,60,0,7$6 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,5,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,6,100606,"","",Mike Bauer,R,188,USA,23.5154004107,89,0,100286,"","",Harold Solomon,R,168,USA,30.2943189596,66,0,6$4 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,7,100565,"","",Lloyd Bourne,R,190,USA,24.2108145106,73,0,100411,"","",Pavel Slozil,R,173,CZE,27.0143737166,49,0,7$5 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,8,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,100567,"","",Chip Hooper,R,198,USA,24.1943874059,30,0,7$6 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,9,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,100585,"","",Van Winitsky,L,185,USA,23.8138261465,53,0,6$7 7$6 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,10,100848,"","",Alberto Tous,R,175,ESP,20.4188911704,91,0,100253,"","",Tom Gullikson,L,180,USA,31.3210130048,61,0,6$3 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,11,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,100765,"","",Rodney Harmon,R,188,USA,21.3826146475,67,0,6$7 6$3 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,12,100592,"","",Robert Vant Hof,R,193,USA,23.7344284736,64,0,100339,"","",Victor Amaya,L,201,USA,28.5065023956,58,0,7$5 3$6 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,13,100380,"",Q,Butch Walts,R,193,USA,27.5838466804,473,0,100203,"","",Phil Dent,R,183,AUS,32.8843258042,65,0,6$3 5$7 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,14,100635,"","",Mark Dickson,R,190,USA,23.0718685832,40,0,100474,"","",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,7$6 4$6 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,15,100430,"",Q,David Carter,R,183,AUS,26.7022587269,190,0,100535,"",Q,Tony Giammalva,R,190,USA,24.7036276523,177,0,6$1 1$6 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,16,100855,"",Q,Scott Davis,R,188,USA,20.3531827515,193,0,100534,"",Q,Steve Meister,R,193,USA,24.7036276523,,,7$5 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,17,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,7$6 4$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,18,100780,"","",Mike De Palmer,L,185,USA,21.2128678987,51,0,100611,14,"",Mel Purcell,R,178,USA,23.4633812457,27,0,4$6 6$4 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,19,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,100529,9,"",Kevin Curren,R,185,USA,24.8405201916,17,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,20,100586,7,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,2$6 6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,21,100428,4,"",Gene Mayer,R,183,USA,26.7296372348,8,0,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,2$6 6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,22,100689,16,"",Tim Mayotte,R,190,USA,22.417522245,29,0,100606,"","",Mike Bauer,R,188,USA,23.5154004107,89,0,6$3 6$7 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,23,100261,11,"",Brian Gottfried,R,183,USA,30.9349760438,21,0,100565,"","",Lloyd Bourne,R,190,USA,24.2108145106,73,0,6$4 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,24,100445,6,"",Steve Denton,R,188,USA,26.3271731691,13,0,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,6$7 6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,25,100383,5,"",Peter Mcnamara,R,185,AUS,27.498973306,10,0,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,6$3 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,26,100434,13,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100848,"","",Alberto Tous,R,175,ESP,20.4188911704,91,0,6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,27,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,101061,10,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,6$1 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,28,101062,3,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,100592,"","",Robert Vant Hof,R,193,USA,23.7344284736,64,0,6$3 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,29,100380,"",Q,Butch Walts,R,193,USA,27.5838466804,473,0,100272,8,"",Sandy Mayer,R,178,USA,30.7460643395,16,0,6$4 5$7 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,30,100280,12,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,100635,"","",Mark Dickson,R,190,USA,23.0718685832,40,0,6$1 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,31,100936,15,"",Henri Leconte,L,185,FRA,19.5017111567,28,0,100430,"",Q,David Carter,R,183,AUS,26.7022587269,190,0,6$7 7$5 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,32,100656,2,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100855,"",Q,Scott Davis,R,188,USA,20.3531827515,193,0,6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,33,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100780,"","",Mike De Palmer,L,185,USA,21.2128678987,51,0,7$6 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,34,100586,7,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,6$1 4$6 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,35,100689,16,"",Tim Mayotte,R,190,USA,22.417522245,29,0,100428,4,"",Gene Mayer,R,183,USA,26.7296372348,8,0,6$4 4$6 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,36,100261,11,"",Brian Gottfried,R,183,USA,30.9349760438,21,0,100445,6,"",Steve Denton,R,188,USA,26.3271731691,13,0,7$6 2$6 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,37,100383,5,"",Peter Mcnamara,R,185,AUS,27.498973306,10,0,100434,13,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,7$6 6$0,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,38,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,101062,3,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,6$4 2$6 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,39,100280,12,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,100380,"",Q,Butch Walts,R,193,USA,27.5838466804,473,0,6$2 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,40,100656,2,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100936,15,"",Henri Leconte,L,185,FRA,19.5017111567,28,0,6$4 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,41,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100586,7,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,6$3 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,42,100689,16,"",Tim Mayotte,R,190,USA,22.417522245,29,0,100261,11,"",Brian Gottfried,R,183,USA,30.9349760438,21,0,7$6 6$1,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,43,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,100383,5,"",Peter Mcnamara,R,185,AUS,27.498973306,10,0,6$4 4$6 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,44,100656,2,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100280,12,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,6$4 6$1,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,45,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100689,16,"",Tim Mayotte,R,190,USA,22.417522245,29,0,6$3 6$3,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,46,100656,2,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,7$6 7$6,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$401,Philadelphia,Carpet,64,A,19830131,47,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100656,2,"",Ivan Lendl,R,188,USA,22.8254620123,3,0,4$6 7$6 6$4 6$3,5,F,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,1,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,100635,"","",Mark Dickson,R,190,USA,23.0718685832,40,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,2,100255,"","",Roscoe Tanner,L,183,USA,31.2197125257,43,0,100422,"","",Bruce Manson,L,173,USA,26.7898699521,75,0,6$2 3$6 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,3,101061,"","",Jimmy Arias,R,175,USA,18.3819301848,20,0,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,1$6 6$4 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,4,100445,6,"",Steve Denton,R,188,USA,26.3271731691,13,0,100276,"","",Terry Moor,L,178,USA,30.6967830253,122,0,7$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,5,100606,"","",Mike Bauer,R,188,USA,23.5154004107,89,0,100280,3,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,7$5 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,6,100586,"","",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100553,"","",Nduka Odizor,R,183,NGR,24.4024640657,80,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,7,100452,"","",Bill Scanlon,R,185,USA,26.1382614648,71,0,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,1$6 6$3 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,8,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100540,"","",Drew Gitlin,R,178,USA,24.6078028747,90,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,9,100546,"","",Eric Fromm,R,178,USA,24.5201916496,63,0,100532,5,"",Johan Kriek,R,175,USA,24.7474332649,12,0,6$4 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,10,100186,"","",Jeff Borowiak,R,193,USA,33.273100616,82,0,100434,"","",Tomas Smid,R,190,CZE,26.6228610541,23,0,7$6 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,11,100468,"","",Dominique Bedel,R,185,FRA,25.8672142368,45,0,100515,"","",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,6$3 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,12,100529,4,"",Kevin Curren,R,185,USA,24.8405201916,17,0,100543,"","",Peter Elter,R,178,GER,24.5667351129,81,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,13,100360,8,"",Brian Teacher,R,190,USA,28.0301163587,18,0,100585,"","",Van Winitsky,L,185,USA,23.8138261465,53,0,6$3 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,14,100936,"","",Henri Leconte,L,185,FRA,19.5017111567,28,0,100393,"","",Marcos Hocevar,R,185,BRA,27.2717316906,37,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,15,100565,"","",Lloyd Bourne,R,190,USA,24.2108145106,73,0,100562,"","",Tom Cain,R,185,USA,24.2299794661,106,0,6$2 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,16,100282,2,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,6$2 3$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,17,100255,"","",Roscoe Tanner,L,183,USA,31.2197125257,43,0,100581,1,"",John Mcenroe,L,180,USA,23.8795345654,1,0,6$3 5$7 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,18,100445,6,"",Steve Denton,R,188,USA,26.3271731691,13,0,101061,"","",Jimmy Arias,R,175,USA,18.3819301848,20,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$802,Richmond WCT,Carpet,32,A,19830207,19,100586,"","",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100606,"","",Mike Bauer,R,188,USA,23.5154004107,89,0,6$2 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
